E,F,L,I
32396532.462391824,39827.54516612845,254.99147379290682,366.4680493057984
28995983.68157446,32069.64192831532,258.5701774434846,389.0097058628265
28385491.83036244,21727.39269114443,253.30148458278663,374.9655731328971
35315776.87819236,25276.510974106135,253.87407327371676,353.24875208806577
28313331.84038975,27965.08217515619,258.7102464271518,377.99398517103145
29453196.22079453,20962.046962934626,252.55857257818482,324.6773496757014
30197424.5669116,24799.832867737132,257.2654285036505,353.25221685848305
28093701.597778525,25829.98384831954,254.16729854661006,324.7205540468027
31143502.65664029,32791.09032140691,253.79895315140936,407.4676082158676
35760978.08230352,27427.476270436702,250.4951140195372,317.0861459290624
35993170.25541421,24741.693260486056,258.536325895855,396.1344940843391
29241572.93326642,23538.544615053594,250.05074649812255,399.07830954881763
32823104.40041616,22086.883206924642,255.26251874123975,415.8927290096351
41078506.49253971,24785.933499675957,255.99125470026848,363.6016486418928
28462602.99052986,20824.161040752166,259.93175765259,395.1305700167086
32949458.646520734,41945.98409488717,256.81615235228156,377.7659831070862
28996879.242407564,36637.41669154413,254.48385561313805,351.6019024557546
33038881.304258604,26061.569313734566,255.54100288952088,352.441585595717
28644641.15670266,29692.22420148133,259.70544704086376,325.74018946699994
31457131.33491948,34345.009908604996,257.7411233932365,353.2558387421627
28859890.708711326,29634.171511435172,250.7699369297959,377.90043211319295
30073123.314910833,18576.324784360946,259.02007039042206,351.390167785438
30463480.01835526,24936.80969043132,255.35540380265957,353.67943855653164
28045494.79501009,33054.8206371563,250.01899493302906,433.11911089838117
32061534.345371947,21528.507689071623,253.514701616092,388.86215415940006
32534158.558271416,26592.778691786312,257.90895416418425,377.1481548679262
34298442.98995251,19673.03252381619,255.3890498234815,335.779598702996
30855904.65141784,21074.140357754877,259.02211587165465,351.4614772568846
35405889.47243203,27570.726340357625,256.97160907095986,378.84482207290944
33191291.559752885,59169.483598913735,255.06997561474597,378.08408121335873
28825735.279677015,32841.78490286216,255.03246172991277,407.7895721358275
28080957.06008786,27277.84232040866,255.15617225429048,373.21625227319396
35809822.13124501,28394.041291604313,257.04568087460393,342.6537542338494
34716607.6894044,24942.39894607741,258.056972943029,330.77725658854644
35219179.41816376,52962.61971509182,258.89698204684095,351.4723400261713
28800672.531859037,29611.236219499977,256.97780716103034,324.7494397091579
35574175.15419857,41470.35180418703,257.417841239734,342.78191822298555
28852316.637386046,18817.219497238155,259.3976680301678,336.0495534651279
28345587.31938545,25741.278393527282,258.94785419091215,353.1378160846252
31718319.136100154,20229.963307064085,259.1958379863482,401.78920952977495
29730298.726296615,33081.702850003756,258.84599831349215,329.10034501419256
33686659.81560703,31968.981310022737,252.44494689197558,362.3358111414311
29621823.08581264,22915.088805667023,250.44327882806613,360.268154592678
34141486.11173557,27601.835001310264,255.69801561755924,374.57030026530055
30527002.54188361,22937.11298272772,258.2294127996766,397.41078526455067
28202562.691758648,26998.728117228544,254.92696148335904,336.02261767772046
28841942.81567428,31418.758408811405,259.71442462033343,358.15726659100756
36757215.5252096,27408.975587896304,258.6073762410609,338.5728657757529
39864866.393417925,28351.76798844791,251.53379411544665,367.2688348125957
28337579.337743957,34123.11229576798,252.0687042850316,399.64295644591476
35906756.3449382,25360.7179125864,257.86689265086545,368.9589673695898
35330076.44009194,22949.154095750528,259.4503809504669,357.08562889742194
28921233.949585054,33696.15392704745,254.47926726576964,337.89932727895683
30673916.134927463,26981.92631432727,255.238107432689,318.34771644972335
29500612.38018744,20087.565732869803,256.7356590267222,378.9619291434739
28506784.617372956,22826.50111515179,252.82827431868895,388.5601746512393
28820370.388721123,20327.70196122819,255.95251977263072,368.8541027501159
36474746.351712584,28301.995898742756,257.3530669924982,371.2999285828568
32754180.03224735,24785.59947371442,253.4065108348845,336.0277569260636
32983744.04529895,22304.91834810595,253.7115076825664,354.68938478452117
29721456.57382428,27762.611575883668,257.83932389521715,319.05949201181244
29481386.633219916,49082.94316529961,250.10282007965014,387.77741135156157
38398354.90071056,32541.966862541576,252.4323324421144,361.7242440163016
29191099.015767157,23343.581688172624,253.99570186409338,362.4296115330819
35011183.90816377,47738.176801829104,257.2028748680617,349.41017041207783
34619223.10326066,27176.943371895868,259.1733307338168,340.5936208424579
37163048.42637968,24345.269711709,253.99803294934287,364.0836666755188
38138959.83173032,20459.432901130596,251.09324902456325,389.8450855734795
30886873.962778628,34493.98207568863,250.14495305403932,342.1252881468027
41311695.51211055,31304.349493501082,254.0648754140286,374.09301129681467
29414868.698796105,50914.97649153819,252.31660270376224,360.57761475075705
37723079.403215155,21445.94357282856,251.1886641884911,394.1383933648623
35283746.486654036,29559.254359277915,252.7083617454072,370.6573607092629
35078007.66727526,30456.186090984833,259.68805796110433,348.63782569418237
34872896.44970694,30709.757130986563,255.64140935376165,387.9672388654514
32366023.51588029,29540.030393575365,257.0505720597532,338.1556303076086
39099118.13487093,25758.576171077286,259.9621620321245,340.32285373025076
34563380.831726134,18792.858234205974,250.31937733288942,372.0165671007795
28456939.545810346,37643.031547131875,259.60587129875694,334.73375543658915
29395870.988099713,39995.83343723578,252.2024272570126,398.5833385158819
36781040.77847634,26579.788394291594,250.17728340855285,367.0931912027448
37694493.24114445,27827.479147895392,257.6272475992481,348.51937496162077
32738720.802255064,26171.839975800438,250.0243129536427,333.5979254207821
31088455.849444438,39100.51075768138,255.64805469731817,352.1539639973288
33443400.64267605,22678.15088376487,259.948431164999,321.1014355245431
29748962.132832076,19664.30473848396,256.4451338563719,353.5119309839501
31851595.645531878,26715.590660474227,253.2602948805762,353.4854313850644
31502822.410263576,26205.960842419157,252.78826124118305,390.7370357989408
28555062.306403905,44179.43608297278,256.8100381305738,316.6983891844467
35318865.700079374,34584.664592079585,254.2135334622886,349.87546294920105
28678163.878326718,44803.01749814147,257.2997890928564,344.7852618459374
28041791.391176257,31287.03791682359,257.0834485919523,388.6172819080928
30614639.39777395,25407.577323797796,250.93508356263754,399.2162912617145
41494088.34649278,56307.6101074787,252.20132608477937,401.51323814532935
33761968.54859271,52453.24493767809,251.25783205447314,336.5701958886227
33531144.877505783,47121.385325697716,250.6207021899122,357.1367979123236
29006659.92702604,42639.468483149234,253.46840593662947,359.85163466563705
37282771.66409325,26039.975735965374,255.45503419056783,369.7856941213688
28584410.055983394,18721.576266077995,256.9305184661702,349.99200626201645
33681694.89885809,36415.03682904996,254.09117649676406,362.73090488342376
28499103.255715627,25140.18010969432,258.4153863122628,318.2358736519017
35335556.1572831,24497.6550527976,253.2967403122125,356.9775174528076
36480216.51355153,32744.386961256652,256.36626175973987,344.7023671560668
32042048.20854385,19229.385630123368,253.9293183408214,361.32325251730543
29740596.950807787,31821.907070115234,259.3814244036812,325.9551347794564
28544408.855215404,22596.930171882374,253.04529186517354,348.30692823560634
30086959.070285577,29765.420809159717,253.0148664171381,402.8760206567248
32176340.698268197,25726.445147655635,259.0953749580805,338.75452486922717
29726703.064776972,30687.347954571756,254.50679757491392,345.041869889079
30404253.815897744,25055.382480615073,254.79221646274368,361.08750343517806
28477710.067099817,30865.290170844506,250.52940550652275,318.95087832590957
28755497.98867199,21576.87512065105,258.9445158091173,369.6415002909827
29135299.29367528,28008.40226905555,256.12440500385964,351.2945609563047
34574918.54159916,27602.710891520426,253.67170447901123,381.21532092248054
28760658.830923207,19957.004433326492,257.9600562860975,408.79213874480547
30515432.607472043,32519.682391312814,257.23495160283505,319.87827809162656
34784820.04424625,24670.020442237394,256.3526589616003,402.50642313672347
36775439.2501707,27869.300795323506,250.04540957242583,406.5003109425709
30613512.045627333,38373.510688327995,259.4769776525608,365.21962820355577
28808295.03583133,24085.105308493537,250.87800307448242,359.641227574877
28183882.969478305,23064.53001307116,256.9173977223953,348.8172784930926
33290499.101091877,47573.012317734436,252.30860680998433,404.9104377456455
29539641.04772199,30308.708659333985,258.8854989331749,389.60996198410595
29723017.06665702,31353.234531356433,250.75455086154628,327.46707449561785
32379269.7129524,29998.949978302833,257.3400060230506,344.7411533954367
37389835.3111201,30597.44918556662,258.57589361418115,409.49560279477066
40044831.93300399,22667.329030151737,251.96296753616897,337.45761108679415
28775390.876357853,23509.282451859755,255.3751108700021,342.602184886621
30846559.90866942,26220.10211859307,257.8195626697773,355.30074789057016
30085847.439088088,28606.193540332442,251.83833174000753,337.97091010964647
38750279.37193379,26527.381451021618,252.5417216225791,408.69314646452085
31416284.979458757,22107.56585156245,254.49416744165777,372.2996627855803
33129164.42933404,52423.64103203852,253.4313112382653,386.05175513934876
33284104.48466313,34073.84067785514,255.23651573870055,399.3406729736749
30708206.09992321,21860.546076563085,252.37451093806172,366.5061474291729
34527570.66233924,26545.832344027192,258.8343794885633,389.9905046723786
34274891.44581685,23759.55859502354,251.39132073323114,345.858272095887
33990620.62218466,24048.306196663754,250.9488734863233,395.68199245088704
34707419.513358146,58654.890693036374,255.88259274839962,324.11943350015787
28237176.36492564,27898.52908531496,258.091954463148,319.9393572113273
31201926.446729902,24360.433167387433,256.4070073734049,395.0565928623056
29515212.717735935,25189.234775654593,254.80472388788476,376.3463294980914
29841594.91965985,36101.131852586215,256.74483637211586,399.70978108726285
28286245.20155846,30224.59280464571,254.44513946497943,328.73328140817097
38333318.366039775,26811.23814559196,255.369525061244,334.3140083517515
33104246.451857883,23615.061775217036,253.51483960266305,414.5757209084207
31131991.39138993,35996.798655091094,254.43289963514331,368.92550524308365
36693498.45236842,20417.74884079289,253.4970418155857,373.17868144939774
39822761.7903468,19730.72013908465,255.5050587154998,418.9495223518865
37172329.316883,24085.182128795594,254.91078777148047,359.24635787639795
39854964.25456125,30934.183549145837,259.9727294317625,412.4843258247935
30493024.47497411,39030.96859181932,250.69951412856926,428.3275837831525
35521847.339098364,35779.23668124387,255.75440239058716,370.0166367140847
37370108.33615502,25109.287997072286,252.5341432054636,355.2584926892529
42412262.548168376,29516.15057652647,258.3891337766285,373.7213014247842
28521747.305256672,22421.588364080766,250.92932651520476,362.462612830164
29837560.79272391,22633.645450414748,250.61524829118443,382.69799145082993
30485032.935979687,24430.556537498494,256.91885249898155,370.17281564641297
37163659.58695984,25247.659255080667,258.1417788564122,369.1268025696683
28700738.294036936,20717.752182978606,255.7112580312299,365.06960608155305
42542326.024204746,40696.63723900293,253.24564197114276,362.88525210660174
28545228.227808867,23714.39924226014,251.66322735628015,366.6337460532012
28877803.751364347,40919.59345072262,250.77381085900683,427.4003566640221
36492548.14578372,38223.36562882071,259.85956493133796,375.6503067616457
35015999.459363565,33975.400615866565,250.69550151723936,387.409218013898
34143129.94340568,49271.74152282595,257.0543204262098,343.7269376791139
33006612.71254054,32316.964762107422,255.1312527754595,411.8525009688319
32381094.646511085,36414.43506566,256.0292198393473,395.334028972356
28807412.871167928,59421.80995644086,254.55691336068696,339.9495235657183
31136338.466748334,26402.305783955395,257.0670518256054,356.6106890799843
40155524.76167987,32046.437472589634,257.78653792441895,327.1476437778076
31070610.539329045,34987.621448446196,250.77565705497915,353.9082058760533
31525888.713724073,37682.749576577546,254.34496635101442,361.12737855185225
